LOG_ID,STR_NBR,STR_FRAC,STR_DIR,STR_NAME,STR_SUFF,STR_SUFF_DIR,STR_UNIT,ZIP_CODE,TYPE
31578,5229,,N,BALBOA,BLVD,,5,91316,Condo
31579,5229,,N,BALBOA,BLVD,,6,91316,Condo
31580,5229,,N,BALBOA,BLVD,,7,91316,Condo
31581,5229,,N,BALBOA,BLVD,,8,91316,Condo
31582,5229,,N,BALBOA,BLVD,,9,91316,Condo
25737,6840,,N,BALBOA,BLVD,,101,91406,Condo
30035,6840,,N,BALBOA,BLVD,,102,91406,Condo
30036,6840,,N,BALBOA,BLVD,,103,91406,Condo
30037,6840,,N,BALBOA,BLVD,,104,91406,Condo
25739,6840,,N,BALBOA,BLVD,,401,91406,Condo
30043,6840,,N,BALBOA,BLVD,,402,91406,Condo
30041,6840,,N,BALBOA,BLVD,,403,91406,Condo
30042,6840,,N,BALBOA,BLVD,,404,91406,Condo
25741,6840,,N,BALBOA,BLVD,,501,91406,Condo
30052,6840,,N,BALBOA,BLVD,,502,91406,Condo
30051,6840,,N,BALBOA,BLVD,,503,91406,Condo
30050,6840,,N,BALBOA,BLVD,,504,91406,Condo
30053,6840,,N,BALBOA,BLVD,,505,91406,Condo
30047,6840,,N,BALBOA,BLVD,,506,91406,Condo
30048,6840,,N,BALBOA,BLVD,,507,91406,Condo
30049,6840,,N,BALBOA,BLVD,,508,91406,Condo
26484,1827,,S,BARRINGTON,AVE,,101,90025,Condo
34490,1827,,S,BARRINGTON,AVE,,102,90025,Condo
34477,1827,,S,BARRINGTON,AVE,,103,90025,Condo
34478,1827,,S,BARRINGTON,AVE,,104,90025,Condo
34479,1827,,S,BARRINGTON,AVE,,105,90025,Condo
34480,1827,,S,BARRINGTON,AVE,,106,90025,Condo
34481,1827,,S,BARRINGTON,AVE,,107,90025,Condo
34482,1827,,S,BARRINGTON,AVE,,108,90025,Condo
34483,1827,,S,BARRINGTON,AVE,,201,90025,Condo
34484,1827,,S,BARRINGTON,AVE,,202,90025,Condo
34485,1827,,S,BARRINGTON,AVE,,203,90025,Condo
34486,1827,,S,BARRINGTON,AVE,,204,90025,Condo
34487,1827,,S,BARRINGTON,AVE,,205,90025,Condo
34488,1827,,S,BARRINGTON,AVE,,206,90025,Condo
34489,1827,,S,BARRINGTON,AVE,,207,90025,Condo
34476,1827,,S,BARRINGTON,AVE,,208,90025,Condo
26485,1801,,S,BARRY,AVE,,,90025,Condo
34498,1803,,S,BARRY,AVE,,,90025,Condo
34499,1805,,S,BARRY,AVE,,,90025,Condo
34500,1807,,S,BARRY,AVE,,,90025,Condo
34501,1809,,S,BARRY,AVE,,,90025,Condo
34502,1811,,S,BARRY,AVE,,,90025,Condo
34503,1813,,S,BARRY,AVE,,,90025,Condo
26486,1843,,S,BARRY,AVE,,1,90025,Condo
34504,1843,,S,BARRY,AVE,,2,90025,Condo
34505,1843,,S,BARRY,AVE,,3,90025,Condo
34510,1843,,S,BARRY,AVE,,4,90025,Condo
34507,1843,,S,BARRY,AVE,,5,90025,Condo
34508,1843,,S,BARRY,AVE,,6,90025,Condo
34509,1843,,S,BARRY,AVE,,7,90025,Condo
34506,1843,,S,BARRY,AVE,,8,90025,Condo
25561,811,,S,BEDFORD,ST,,101,90035,Condo
28917,811,,S,BEDFORD,ST,,201,90035,Condo
28918,811,,S,BEDFORD,ST,,202,90035,Condo
28919,811,,S,BEDFORD,ST,,203,90035,Condo
28920,811,,S,BEDFORD,ST,,204,90035,Condo
28926,811,,S,BEDFORD,ST,,205,90035,Condo
28922,811,,S,BEDFORD,ST,,301,90035,Condo
28923,811,,S,BEDFORD,ST,,302,90035,Condo
28924,811,,S,BEDFORD,ST,,303,90035,Condo
28925,811,,S,BEDFORD,ST,,304,90035,Condo
28921,811,,S,BEDFORD,ST,,305,90035,Condo
26282,4730,,N,BEN,AVE,,1,91607,Condo
26283,4730,,N,BEN,AVE,,15,91607,Condo
33190,4730,,N,BEN,AVE,,16,91607,Condo
33192,4730,,N,BEN,AVE,,17,91607,Condo
33191,4730,,N,BEN,AVE,,18,91607,Condo
33189,4730,,N,BEN,AVE,,19,91607,Condo
33183,4730,,N,BEN,AVE,,2,91607,Condo
26281,4730,,N,BEN,AVE,,20,91607,Condo
33181,4730,,N,BEN,AVE,,21,91607,Condo
33180,4730,,N,BEN,AVE,,22,91607,Condo
33179,4730,,N,BEN,AVE,,23,91607,Condo
33176,4730,,N,BEN,AVE,,24,91607,Condo
33177,4730,,N,BEN,AVE,,25,91607,Condo
33178,4730,,N,BEN,AVE,,26,91607,Condo
33175,4730,,N,BEN,AVE,,27,91607,Condo
33182,4730,,N,BEN,AVE,,3,91607,Condo
33184,4730,,N,BEN,AVE,,4,91607,Condo
33185,4730,,N,BEN,AVE,,5,91607,Condo
33186,4730,,N,BEN,AVE,,6,91607,Condo
33187,4730,,N,BEN,AVE,,7,91607,Condo
33188,4730,,N,BEN,AVE,,8,91607,Condo
25589,14412,,W,BENEFIT,ST,,1,91423,Condo
29219,14412,,W,BENEFIT,ST,,2,91423,Condo
29218,14412,,W,BENEFIT,ST,,3,91423,Condo
29217,14412,,W,BENEFIT,ST,,4,91423,Condo
36164,5820,,E,BENNER,ST,,101,90042,Condo
36165,5820,,E,BENNER,ST,,102,90042,Condo
36166,5820,,E,BENNER,ST,,103,90042,Condo
36167,5820,,E,BENNER,ST,,104,90042,Condo
36168,5820,,E,BENNER,ST,,105,90042,Condo
36169,5820,,E,BENNER,ST,,106,90042,Condo
36170,5820,,E,BENNER,ST,,107,90042,Condo
36171,5820,,E,BENNER,ST,,108,90042,Condo
36172,5820,,E,BENNER,ST,,201,90042,Condo
36173,5820,,E,BENNER,ST,,202,90042,Condo
36174,5820,,E,BENNER,ST,,203,90042,Condo
36175,5820,,E,BENNER,ST,,204,90042,Condo
36176,5820,,E,BENNER,ST,,205,90042,Condo
36177,5820,,E,BENNER,ST,,206,90042,Condo
36178,5820,,E,BENNER,ST,,207,90042,Condo
36179,5820,,E,BENNER,ST,,208,90042,Condo
36180,5820,,E,BENNER,ST,,301,90042,Condo
36181,5820,,E,BENNER,ST,,302,90042,Condo
36182,5820,,E,BENNER,ST,,303,90042,Condo
36183,5820,,E,BENNER,ST,,304,90042,Condo
36184,5820,,E,BENNER,ST,,305,90042,Condo
36185,5820,,E,BENNER,ST,,306,90042,Condo
36186,5820,,E,BENNER,ST,,307,90042,Condo
36187,5820,,E,BENNER,ST,,308,90042,Condo
36128,5830,,E,BENNER,ST,,101,90042,Condo
36129,5830,,E,BENNER,ST,,102,90042,Condo
36130,5830,,E,BENNER,ST,,103,90042,Condo
36131,5830,,E,BENNER,ST,,104,90042,Condo
36132,5830,,E,BENNER,ST,,105,90042,Condo
36133,5830,,E,BENNER,ST,,106,90042,Condo
36134,5830,,E,BENNER,ST,,107,90042,Condo
36135,5830,,E,BENNER,ST,,108,90042,Condo
36136,5830,,E,BENNER,ST,,201,90042,Condo
36137,5830,,E,BENNER,ST,,202,90042,Condo
36138,5830,,E,BENNER,ST,,203,90042,Condo
36139,5830,,E,BENNER,ST,,204,90042,Condo
36140,5830,,E,BENNER,ST,,205,90042,Condo
36141,5830,,E,BENNER,ST,,206,90042,Condo
36142,5830,,E,BENNER,ST,,207,90042,Condo
36143,5830,,E,BENNER,ST,,208,90042,Condo
36144,5830,,E,BENNER,ST,,301,90042,Condo
36145,5830,,E,BENNER,ST,,302,90042,Condo
36146,5830,,E,BENNER,ST,,303,90042,Condo
36147,5830,,E,BENNER,ST,,304,90042,Condo
36148,5830,,E,BENNER,ST,,305,90042,Condo
36149,5830,,E,BENNER,ST,,306,90042,Condo
36150,5830,,E,BENNER,ST,,307,90042,Condo
36151,5830,,E,BENNER,ST,,308,90042,Condo
36104,5840,,E,BENNER,ST,,101,90042,Condo
36105,5840,,E,BENNER,ST,,102,90042,Condo
36106,5840,,E,BENNER,ST,,103,90042,Condo
36107,5840,,E,BENNER,ST,,104,90042,Condo
36108,5840,,E,BENNER,ST,,105,90042,Condo
36109,5840,,E,BENNER,ST,,106,90042,Condo
36110,5840,,E,BENNER,ST,,107,90042,Condo
36111,5840,,E,BENNER,ST,,108,90042,Condo
36112,5840,,E,BENNER,ST,,201,90042,Condo
36113,5840,,E,BENNER,ST,,202,90042,Condo
36114,5840,,E,BENNER,ST,,203,90042,Condo
36115,5840,,E,BENNER,ST,,204,90042,Condo
36116,5840,,E,BENNER,ST,,205,90042,Condo
36117,5840,,E,BENNER,ST,,206,90042,Condo
36118,5840,,E,BENNER,ST,,207,90042,Condo
36119,5840,,E,BENNER,ST,,208,90042,Condo
36120,5840,,E,BENNER,ST,,301,90042,Condo
36121,5840,,E,BENNER,ST,,302,90042,Condo
36122,5840,,E,BENNER,ST,,303,90042,Condo
36123,5840,,E,BENNER,ST,,304,90042,Condo
36124,5840,,E,BENNER,ST,,305,90042,Condo
36125,5840,,E,BENNER,ST,,306,90042,Condo
36126,5840,,E,BENNER,ST,,307,90042,Condo
36127,5840,,E,BENNER,ST,,308,90042,Condo
35801,5850,,E,BENNER,ST,,101,90042,Condo
35802,5850,,E,BENNER,ST,,102,90042,Condo
35803,5850,,E,BENNER,ST,,103,90042,Condo
35804,5850,,E,BENNER,ST,,104,90042,Condo
35805,5850,,E,BENNER,ST,,105,90042,Condo
35806,5850,,E,BENNER,ST,,106,90042,Condo
35807,5850,,E,BENNER,ST,,201,90042,Condo
35808,5850,,E,BENNER,ST,,202,90042,Condo
35809,5850,,E,BENNER,ST,,203,90042,Condo
35810,5850,,E,BENNER,ST,,204,90042,Condo
35811,5850,,E,BENNER,ST,,205,90042,Condo
35812,5850,,E,BENNER,ST,,206,90042,Condo
35813,5850,,E,BENNER,ST,,301,90042,Condo
35814,5850,,E,BENNER,ST,,302,90042,Condo
35815,5850,,E,BENNER,ST,,303,90042,Condo
35816,5850,,E,BENNER,ST,,304,90042,Condo
35817,5850,,E,BENNER,ST,,305,90042,Condo
35818,5850,,E,BENNER,ST,,306,90042,Condo
36188,5860,,E,BENNER,ST,,102,90042,Condo
36189,5860,,E,BENNER,ST,,103,90042,Condo
36190,5860,,E,BENNER,ST,,104,90042,Condo
36191,5860,,E,BENNER,ST,,105,90042,Condo
36192,5860,,E,BENNER,ST,,106,90042,Condo
36193,5860,,E,BENNER,ST,,107,90042,Condo
36194,5860,,E,BENNER,ST,,108,90042,Condo
36195,5860,,E,BENNER,ST,,201,90042,Condo
36196,5860,,E,BENNER,ST,,202,90042,Condo
36197,5860,,E,BENNER,ST,,203,90042,Condo
36198,5860,,E,BENNER,ST,,204,90042,Condo
36199,5860,,E,BENNER,ST,,205,90042,Condo
36200,5860,,E,BENNER,ST,,206,90042,Condo
36201,5860,,E,BENNER,ST,,207,90042,Condo
36202,5860,,E,BENNER,ST,,208,90042,Condo
36203,5860,,E,BENNER,ST,,301,90042,Condo
36204,5860,,E,BENNER,ST,,302,90042,Condo
36205,5860,,E,BENNER,ST,,303,90042,Condo
36206,5860,,E,BENNER,ST,,304,90042,Condo
36207,5860,,E,BENNER,ST,,305,90042,Condo
36208,5860,,E,BENNER,ST,,306,90042,Condo
36209,5860,,E,BENNER,ST,,307,90042,Condo
36210,5860,,E,BENNER,ST,,308,90042,Condo
36211,5870,,E,BENNER,ST,,101,90042,Condo
36212,5870,,E,BENNER,ST,,102,90042,Condo
36213,5870,,E,BENNER,ST,,103,90042,Condo
36214,5870,,E,BENNER,ST,,104,90042,Condo
36215,5870,,E,BENNER,ST,,201,90042,Condo
36216,5870,,E,BENNER,ST,,202,90042,Condo
36217,5870,,E,BENNER,ST,,203,90042,Condo
36218,5870,,E,BENNER,ST,,204,90042,Condo
36219,5870,,E,BENNER,ST,,301,90042,Condo
36220,5870,,E,BENNER,ST,,302,90042,Condo
36221,5870,,E,BENNER,ST,,303,90042,Condo
36222,5870,,E,BENNER,ST,,304,90042,Condo
36152,5880,,E,BENNER,ST,,101,90042,Condo
36153,5880,,E,BENNER,ST,,102,90042,Condo
36154,5880,,E,BENNER,ST,,103,90042,Condo
36155,5880,,E,BENNER,ST,,104,90042,Condo
36156,5880,,E,BENNER,ST,,201,90042,Condo
36157,5880,,E,BENNER,ST,,202,90042,Condo
36158,5880,,E,BENNER,ST,,203,90042,Condo
36159,5880,,E,BENNER,ST,,204,90042,Condo
36160,5880,,E,BENNER,ST,,301,90042,Condo
36161,5880,,E,BENNER,ST,,302,90042,Condo
36162,5880,,E,BENNER,ST,,303,90042,Condo
36163,5880,,E,BENNER,ST,,304,90042,Condo
28785,1423,,S,BENTLEY,AVE,,A,90025,Condo
28786,1423,,S,BENTLEY,AVE,,B,90025,Condo
28787,1423,,S,BENTLEY,AVE,,C,90025,Condo
25540,1423,,S,BENTLEY,AVE,,,90025,Condo
28788,1427,,S,BENTLEY,AVE,,A,90025,Condo
25541,1427,,S,BENTLEY,AVE,,B,90025,Condo
28790,1427,,S,BENTLEY,AVE,,C,90025,Condo
28789,1427,,S,BENTLEY,AVE,,D,90025,Condo
25542,1511,,S,BENTLEY,AVE,,1,90025,Condo
28793,1511,,S,BENTLEY,AVE,,2,90025,Condo
28792,1511,,S,BENTLEY,AVE,,3,90025,Condo
28791,1511,,S,BENTLEY,AVE,,4,90025,Condo
25557,2223,,S,BENTLEY,AVE,,101,90064,Condo
28883,2223,,S,BENTLEY,AVE,,102,90064,Condo
28884,2223,,S,BENTLEY,AVE,,103,90064,Condo
28885,2223,,S,BENTLEY,AVE,,104,90064,Condo
28886,2223,,S,BENTLEY,AVE,,105,90064,Condo
28887,2223,,S,BENTLEY,AVE,,106,90064,Condo
28888,2223,,S,BENTLEY,AVE,,107,90064,Condo
28889,2223,,S,BENTLEY,AVE,,201,90064,Condo
28890,2223,,S,BENTLEY,AVE,,202,90064,Condo
28891,2223,,S,BENTLEY,AVE,,203,90064,Condo
28892,2223,,S,BENTLEY,AVE,,204,90064,Condo
28893,2223,,S,BENTLEY,AVE,,205,90064,Condo
28894,2223,,S,BENTLEY,AVE,,206,90064,Condo
28895,2223,,S,BENTLEY,AVE,,207,90064,Condo
28896,2223,,S,BENTLEY,AVE,,208,90064,Condo
28897,2223,,S,BENTLEY,AVE,,,90064,Condo
25556,2242,,S,BENTLEY,AVE,,1,90064,Condo
28877,2242,,S,BENTLEY,AVE,,2,90064,Condo
28874,2242,,S,BENTLEY,AVE,,3,90064,Condo
28875,2242,,S,BENTLEY,AVE,,4,90064,Condo
28876,2242,,S,BENTLEY,AVE,,5,90064,Condo
28881,2248,,S,BENTLEY,AVE,,1,90064,Condo
28880,2248,,S,BENTLEY,AVE,,2,90064,Condo
28879,2248,,S,BENTLEY,AVE,,3,90064,Condo
28882,2248,,S,BENTLEY,AVE,,4,90064,Condo
28878,2248,,S,BENTLEY,AVE,,5,90064,Condo
28871,2320,,S,BENTLEY,AVE,,06,90064,Condo
25555,2320,,S,BENTLEY,AVE,,101,90064,Condo
28873,2320,,S,BENTLEY,AVE,,104,90064,Condo
28859,2320,,S,BENTLEY,AVE,,105,90064,Condo
28872,2320,,S,BENTLEY,AVE,,107,90064,Condo
28860,2320,,S,BENTLEY,AVE,,108,90064,Condo
28861,2320,,S,BENTLEY,AVE,,201,90064,Condo
28862,2320,,S,BENTLEY,AVE,,202,90064,Condo
28863,2320,,S,BENTLEY,AVE,,203,90064,Condo
28864,2320,,S,BENTLEY,AVE,,204,90064,Condo
28865,2320,,S,BENTLEY,AVE,,205,90064,Condo
28866,2320,,S,BENTLEY,AVE,,206,90064,Condo
28867,2320,,S,BENTLEY,AVE,,207,90064,Condo
28868,2320,,S,BENTLEY,AVE,,208,90064,Condo
28869,2320,,S,BENTLEY,AVE,,,90064,Condo
28870,2320,,S,BENTLEY,AVE,,,90064,Condo
25833,4350,,S,BERRYMAN,AVE,,1,90066,Condo
30762,4350,,S,BERRYMAN,AVE,,10,90066,Condo
30763,4350,,S,BERRYMAN,AVE,,11,90066,Condo
30764,4350,,S,BERRYMAN,AVE,,12,90066,Condo
30765,4350,,S,BERRYMAN,AVE,,13,90066,Condo
30766,4350,,S,BERRYMAN,AVE,,14,90066,Condo
30767,4350,,S,BERRYMAN,AVE,,15,90066,Condo
30768,4350,,S,BERRYMAN,AVE,,16,90066,Condo
30769,4350,,S,BERRYMAN,AVE,,17,90066,Condo
30754,4350,,S,BERRYMAN,AVE,,18,90066,Condo
30770,4350,,S,BERRYMAN,AVE,,2,90066,Condo
30755,4350,,S,BERRYMAN,AVE,,3,90066,Condo
30756,4350,,S,BERRYMAN,AVE,,4,90066,Condo
30757,4350,,S,BERRYMAN,AVE,,5,90066,Condo
30758,4350,,S,BERRYMAN,AVE,,6,90066,Condo
30759,4350,,S,BERRYMAN,AVE,,7,90066,Condo
30760,4350,,S,BERRYMAN,AVE,,8,90066,Condo
30761,4350,,S,BERRYMAN,AVE,,9,90066,Condo
25922,688,,N,BIENVENEDA,AVE,,1,90272,Condo
31257,688,,N,BIENVENEDA,AVE,,2,90272,Condo
31260,688,,N,BIENVENEDA,AVE,,3,90272,Condo
31259,688,,N,BIENVENEDA,AVE,,4,90272,Condo
31258,688,,N,BIENVENEDA,AVE,,5,90272,Condo
26209,10801,,W,BLIX,ST,,1,91602,Condo
32704,10801,,W,BLIX,ST,,1,91602,Condo
28125,10801,,W,BLIX,ST,,1,91602,Condo
32698,10801,,W,BLIX,ST,,2,91602,Condo
32701,10801,,W,BLIX,ST,,2,91602,Condo
28126,10801,,W,BLIX,ST,,2,91602,Condo
32699,10801,,W,BLIX,ST,,3,91602,Condo
32702,10801,,W,BLIX,ST,,3,91602,Condo
28127,10801,,W,BLIX,ST,,3,91602,Condo
32700,10801,,W,BLIX,ST,,4,91602,Condo
28124,10801,,W,BLIX,ST,,4,91602,Condo
32703,10801,,W,BLIX,ST,,4,91602,Condo
28132,10805,,W,BLIX,ST,,1,91602,Condo
28131,10805,,W,BLIX,ST,,2,91602,Condo
28134,10805,,W,BLIX,ST,,3,91602,Condo
28133,10805,,W,BLIX,ST,,4,91602,Condo
28144,10841,,W,BLIX,ST,,10,91602,Condo
28145,10841,,W,BLIX,ST,,11,91602,Condo
28143,10841,,W,BLIX,ST,,12,91602,Condo
28146,10841,,W,BLIX,ST,,9,91602,Condo
28147,10843,,W,BLIX,ST,,1,91602,Condo
28148,10843,,W,BLIX,ST,,14,91602,Condo
28150,10843,,W,BLIX,ST,,3,91602,Condo
28149,10843,,W,BLIX,ST,,4,91602,Condo
28151,10845,,W,BLIX,ST,,1,91602,Condo
28152,10845,,W,BLIX,ST,,2,91602,Condo
28154,10845,,W,BLIX,ST,,20,91602,Condo
28153,10845,,W,BLIX,ST,,3,91602,Condo
26166,10847,,W,BLIX,ST,,1,91602,Condo
25466,10847,,W,BLIX,ST,,1,91602,Condo
28157,10847,,W,BLIX,ST,,2,91602,Condo
32489,10847,,W,BLIX,ST,,2,91602,Condo
32488,10847,,W,BLIX,ST,,3,91602,Condo
28158,10847,,W,BLIX,ST,,3,91602,Condo
32490,10847,,W,BLIX,ST,,4,91602,Condo
28159,10847,,W,BLIX,ST,,4,91602,Condo
28160,10847,,W,BLIX,ST,,5,91602,Condo
32487,10847,,W,BLIX,ST,,5,91602,Condo
28161,10847,,W,BLIX,ST,,6,91602,Condo
32491,10847,,W,BLIX,ST,,6,91602,Condo
32492,10847,,W,BLIX,ST,,7,91602,Condo
28155,10847,,W,BLIX,ST,,7,91602,Condo
32486,10847,,W,BLIX,ST,,8,91602,Condo
28156,10847,,W,BLIX,ST,,8,91602,Condo
25468,12803,,W,BLOOMFIELD,ST,,1,91604,Condo
28170,12803,,W,BLOOMFIELD,ST,,2,91604,Condo
28167,12803,,W,BLOOMFIELD,ST,,3,91604,Condo
28168,12803,,W,BLOOMFIELD,ST,,4,91604,Condo
28169,12803,,W,BLOOMFIELD,ST,,5,91604,Condo
26400,36,,E,BREEZE,AVE,,NO 1,90291,Condo
33889,36,,E,BREEZE,AVE,,NO 2,90291,Condo
33888,36,,E,BREEZE,AVE,,NO 3,90291,Condo
33887,36,,E,BREEZE,AVE,,NO 4,90291,Condo
25496,1722,,S,BROCKTON,AVE,,1,90025,Condo
28512,1722,,S,BROCKTON,AVE,,10,90025,Condo
28513,1722,,S,BROCKTON,AVE,,11,90025,Condo
28514,1722,,S,BROCKTON,AVE,,12,90025,Condo
28515,1722,,S,BROCKTON,AVE,,13,90025,Condo
28516,1722,,S,BROCKTON,AVE,,14,90025,Condo
28517,1722,,S,BROCKTON,AVE,,15,90025,Condo
28505,1722,,S,BROCKTON,AVE,,16,90025,Condo
28518,1722,,S,BROCKTON,AVE,,2,90025,Condo
28506,1722,,S,BROCKTON,AVE,,3,90025,Condo
28507,1722,,S,BROCKTON,AVE,,5,90025,Condo
28508,1722,,S,BROCKTON,AVE,,6,90025,Condo
28509,1722,,S,BROCKTON,AVE,,7,90025,Condo
28510,1722,,S,BROCKTON,AVE,,8,90025,Condo
28511,1722,,S,BROCKTON,AVE,,9,90025,Condo
26393,1,,E,BUCCANEER,ST,,NO 1,90292,Condo
33840,1,,E,BUCCANEER,ST,,NO 2,90292,Condo
33841,1,,E,BUCCANEER,ST,,NO 3,90292,Condo
33842,1,,E,BUCCANEER,ST,,NO 4,90292,Condo
33838,1,,E,BUCCANEER,ST,,NO 5,90292,Condo
33839,1,,E,BUCCANEER,ST,,NO 6,90292,Condo
33844,11,,E,BUCCANEER,ST,,NO 1,90292,Condo
33845,11,,E,BUCCANEER,ST,,NO 2,90292,Condo
33846,11,,E,BUCCANEER,ST,,NO 3,90292,Condo
26394,11,,E,BUCCANEER,ST,,,90292,Condo
33850,12,,E,BUCCANEER,ST,,APT 4,90292,Condo
33854,15,,E,BUCCANEER,ST,,,90292,Condo
33855,19,,E,BUCCANEER,ST,,,90292,Condo
33843,108,,E,BUCCANEER,ST,,,90292,Condo
33847,114,,E,BUCCANEER,ST,,,90292,Condo
33848,116,,E,BUCCANEER,ST,,,90292,Condo
33849,118,,E,BUCCANEER,ST,,,90292,Condo
33851,120,,E,BUCCANEER,ST,,,90292,Condo
33852,122,,E,BUCCANEER,ST,,,90292,Condo
33853,124,,E,BUCCANEER,ST,,,90292,Condo
25976,17150,,W,BURBANK,BLVD,,21,91316,Condo
31528,17150,,W,BURBANK,BLVD,,22,91316,Condo
31529,17150,,W,BURBANK,BLVD,,23,91316,Condo
31530,17150,,W,BURBANK,BLVD,,24,91316,Condo
31531,17150,,W,BURBANK,BLVD,,25,91316,Condo
31538,17150,,W,BURBANK,BLVD,,26,91316,Condo
31533,17150,,W,BURBANK,BLVD,,27,91316,Condo
31534,17150,,W,BURBANK,BLVD,,28,91316,Condo
31535,17150,,W,BURBANK,BLVD,,29,91316,Condo
31536,17150,,W,BURBANK,BLVD,,30,91316,Condo
31537,17150,,W,BURBANK,BLVD,,31,91316,Condo
31532,17150,,W,BURBANK,BLVD,,32,91316,Condo
25977,17150,,W,BURBANK,BLVD,,33,91316,Condo
31539,17150,,W,BURBANK,BLVD,,34,91316,Condo
31540,17150,,W,BURBANK,BLVD,,35,91316,Condo
31544,17150,,W,BURBANK,BLVD,,36,91316,Condo
31542,17150,,W,BURBANK,BLVD,,37,91316,Condo
31543,17150,,W,BURBANK,BLVD,,38,91316,Condo
31541,17150,,W,BURBANK,BLVD,,39,91316,Condo
27277,18102,,W,BURBANK,BLVD,,10,91356,Condo
27278,18102,,W,BURBANK,BLVD,,11,91356,Condo
25329,18102,,W,BURBANK,BLVD,,14,91356,Condo
27279,18102,,W,BURBANK,BLVD,,15,91356,Condo
27280,18102,,W,BURBANK,BLVD,,16,91356,Condo
27281,18102,,W,BURBANK,BLVD,,17,91356,Condo
27282,18102,,W,BURBANK,BLVD,,18,91356,Condo
27283,18102,,W,BURBANK,BLVD,,19,91356,Condo
27284,18102,,W,BURBANK,BLVD,,20,91356,Condo
27285,18102,,W,BURBANK,BLVD,,21,91356,Condo
25330,18102,,W,BURBANK,BLVD,,22,91356,Condo
27288,18102,,W,BURBANK,BLVD,,23,91356,Condo
27286,18102,,W,BURBANK,BLVD,,24,91356,Condo
27287,18102,,W,BURBANK,BLVD,,25,91356,Condo
25331,18102,,W,BURBANK,BLVD,,26,91356,Condo
27295,18102,,W,BURBANK,BLVD,,27,91356,Condo
27293,18102,,W,BURBANK,BLVD,,28,91356,Condo
27292,18102,,W,BURBANK,BLVD,,29,91356,Condo
27289,18102,,W,BURBANK,BLVD,,30,91356,Condo
27290,18102,,W,BURBANK,BLVD,,31,91356,Condo
27291,18102,,W,BURBANK,BLVD,,32,91356,Condo
27294,18102,,W,BURBANK,BLVD,,33,91356,Condo
25332,18102,,W,BURBANK,BLVD,,34,91356,Condo
27298,18102,,W,BURBANK,BLVD,,35,91356,Condo
27297,18102,,W,BURBANK,BLVD,,36,91356,Condo
27296,18102,,W,BURBANK,BLVD,,37,91356,Condo
25328,18102,,W,BURBANK,BLVD,,4,91356,Condo
27272,18102,,W,BURBANK,BLVD,,5,91356,Condo
27273,18102,,W,BURBANK,BLVD,,6,91356,Condo
27274,18102,,W,BURBANK,BLVD,,7,91356,Condo
27275,18102,,W,BURBANK,BLVD,,8,91356,Condo
27276,18102,,W,BURBANK,BLVD,,9,91356,Condo
25333,18242,,W,BURBANK,BLVD,,1,91356,Condo
27306,18242,,W,BURBANK,BLVD,,10,91356,Condo
27299,18242,,W,BURBANK,BLVD,,2,91356,Condo
27300,18242,,W,BURBANK,BLVD,,3,91356,Condo
27301,18242,,W,BURBANK,BLVD,,4,91356,Condo
27302,18242,,W,BURBANK,BLVD,,5,91356,Condo
27303,18242,,W,BURBANK,BLVD,,6,91356,Condo
25334,18242,,W,BURBANK,BLVD,,7,91356,Condo
27305,18242,,W,BURBANK,BLVD,,8,91356,Condo
27304,18242,,W,BURBANK,BLVD,,9,91356,Condo
35921,18307,,W,BURBANK,BLVD,,101,91356,Condo
35922,18307,,W,BURBANK,BLVD,,102,91356,Condo
35923,18307,,W,BURBANK,BLVD,,103,91356,Condo
35924,18307,,W,BURBANK,BLVD,,104,91356,Condo
35925,18307,,W,BURBANK,BLVD,,105,91356,Condo
35926,18307,,W,BURBANK,BLVD,,106,91356,Condo
35927,18307,,W,BURBANK,BLVD,,107,91356,Condo
35928,18307,,W,BURBANK,BLVD,,108,91356,Condo
35929,18307,,W,BURBANK,BLVD,,109,91356,Condo
35930,18307,,W,BURBANK,BLVD,,110,91356,Condo
35931,18307,,W,BURBANK,BLVD,,111,91356,Condo
35932,18307,,W,BURBANK,BLVD,,112,91356,Condo
35933,18307,,W,BURBANK,BLVD,,113,91356,Condo
35934,18307,,W,BURBANK,BLVD,,114,91356,Condo
35935,18307,,W,BURBANK,BLVD,,115,91356,Condo
35936,18307,,W,BURBANK,BLVD,,116,91356,Condo
35937,18307,,W,BURBANK,BLVD,,117,91356,Condo
35938,18307,,W,BURBANK,BLVD,,118,91356,Condo
35939,18307,,W,BURBANK,BLVD,,119,91356,Condo
35940,18307,,W,BURBANK,BLVD,,120,91356,Condo
35941,18307,,W,BURBANK,BLVD,,121,91356,Condo
35942,18307,,W,BURBANK,BLVD,,122,91356,Condo
35943,18307,,W,BURBANK,BLVD,,123,91356,Condo
35944,18307,,W,BURBANK,BLVD,,124,91356,Condo
35945,18307,,W,BURBANK,BLVD,,125,91356,Condo
35946,18307,,W,BURBANK,BLVD,,126,91356,Condo
35947,18307,,W,BURBANK,BLVD,,127,91356,Condo
35891,18307,,W,BURBANK,BLVD,,128,91356,Condo
35892,18307,,W,BURBANK,BLVD,,129,,Condo
35893,18307,,W,BURBANK,BLVD,,130,,Condo
35894,18307,,W,BURBANK,BLVD,,131,,Condo
35895,18307,,W,BURBANK,BLVD,,132,,Condo
35896,18307,,W,BURBANK,BLVD,,133,,Condo
35897,18307,,W,BURBANK,BLVD,,134,,Condo
